,Date,Tmax,Tmin,Tavg,Depart,DewPoint,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Humidity,Daylength,CodeSum
1142,2013-06-08,23.333333333333332,9.722222222222221,16.666666666666668,-4.0,5.833333333333333,3.0,0.0,416.5,1924.5,0.0,0.0,29.28,29.96,4.7,6.5,5.5,49.0,908.0,
1143,2013-06-09,27.5,13.61111111111111,20.833333333333336,2.0,12.222222222222221,0.0,4.5,416.0,1924.5,0.0,0.01,29.185,29.88,6.55,15.0,8.65,58.0,908.5,RA
1144,2013-06-10,24.166666666666664,15.833333333333332,20.0,1.0,16.666666666666664,0.0,3.0,416.0,1925.5,0.0,0.5549999999999999,29.11,29.785,2.35,5.5,4.35,81.0,909.5,RA VCFG TSRA BR HZ
1145,2013-06-11,28.61111111111111,15.555555555555555,22.22222222222222,5.0,16.38888888888889,0.0,7.0,416.0,1925.5,0.0,0.1225,29.17,29.85,2.85,24.0,4.3,69.5,909.5,RA FG+ BR
1146,2013-06-12,30.27777777777778,17.5,24.166666666666664,7.0,17.77777777777778,0.0,10.5,416.0,1926.5,0.0,0.5,29.04,29.74,3.0,6.5,6.9,67.5,910.5,RA HZ TS TSRA BR
1147,2013-06-13,22.5,14.722222222222221,18.88888888888889,-2.0,11.944444444444443,0.0,1.0,416.0,1926.5,0.0,0.0,29.259999999999998,29.915,12.149999999999999,2.0,12.7,64.0,910.5,BR
1148,2013-06-14,25.0,13.61111111111111,19.444444444444443,-1.0,10.277777777777779,0.0,2.0,416.0,1927.5,0.0,0.0,29.369999999999997,30.045,6.3,5.5,7.85,55.0,911.5,
1149,2013-06-15,26.944444444444443,15.277777777777779,21.111111111111114,1.0,16.11111111111111,0.0,5.0,416.0,1927.5,0.0,0.14500000000000002,29.245,29.95,5.6,21.0,7.45,73.0,911.5,RA BR TS
1150,2013-06-16,29.166666666666664,20.555555555555557,25.0,9.0,16.666666666666668,0.0,12.0,416.0,1928.5,0.0,0.0,29.195,29.875,8.45,25.5,9.35,60.0,912.5,
1151,2013-06-17,31.11111111111111,15.833333333333334,23.61111111111111,5.0,13.055555555555557,0.0,9.5,416.0,1928.5,0.0,0.065,29.21,29.884999999999998,3.8,28.5,8.25,52.0,912.5,TSRA
1152,2013-06-18,21.38888888888889,13.61111111111111,17.77777777777778,-6.0,11.11111111111111,1.0,0.0,416.0,1928.5,0.0,0.005,29.335,30.005000000000003,11.75,2.5,12.0,65.0,912.5,RA HZ BR
1153,2013-06-19,23.88888888888889,12.777777777777779,18.333333333333336,-6.0,7.777777777777778,0.5,0.5,416.0,1929.5,0.0,0.0,29.415,30.095,6.15,7.5,7.050000000000001,50.0,913.5,
1154,2013-06-20,30.0,15.0,22.5,1.0,14.166666666666668,0.0,7.5,416.0,1929.5,0.0,0.0,29.415,30.1,5.55,11.5,6.550000000000001,59.5,913.5,
1155,2013-06-21,28.61111111111111,20.555555555555557,24.72222222222222,5.0,17.77777777777778,0.0,11.5,416.0,1929.5,0.05,0.45,29.365000000000002,30.04,7.5,19.0,9.55,65.5,913.5,RA TSRA BR
1156,2013-06-22,27.5,20.27777777777778,24.166666666666664,4.0,18.888888888888886,0.0,10.5,417.0,1930.0,0.0,0.02,29.335,30.005000000000003,3.95,21.0,8.1,73.0,913.0,RA
1157,2013-06-23,31.111111111111114,19.72222222222222,25.555555555555557,7.0,19.444444444444443,0.0,13.0,417.0,1930.0,0.0,0.4225,29.3,29.97,10.0,20.0,10.5,69.0,913.0,RA TSRA
1158,2013-06-24,30.833333333333336,19.72222222222222,25.27777777777778,7.0,18.888888888888886,0.0,12.5,417.0,1930.5,0.0,0.16,29.275,29.955,9.7,22.0,10.5,68.0,913.5,HZ BR
1159,2013-06-25,30.0,20.27777777777778,25.27777777777778,5.0,20.0,0.0,12.5,417.0,1930.5,0.0,0.017499999999999998,29.17,29.855,4.85,20.0,7.75,73.0,913.5,RA TSRA
1160,2013-06-26,26.944444444444443,19.444444444444443,23.333333333333336,2.0,18.888888888888886,0.0,9.0,418.0,1930.5,0.0,0.835,29.08,29.755000000000003,2.4000000000000004,17.0,8.2,76.0,912.5,RA TS TSRA BR
1161,2013-06-27,32.5,18.333333333333336,25.555555555555557,6.0,18.888888888888886,0.0,13.0,418.0,1930.5,0.05,0.755,29.045,29.72,6.65,29.0,7.0,66.5,912.5,HZ BR
1162,2013-06-28,28.333333333333332,19.72222222222222,24.166666666666664,4.0,15.833333333333332,0.0,10.5,419.0,1930.5,0.0,0.0825,28.939999999999998,29.625,9.75,30.0,10.350000000000001,60.0,911.5,RA
1163,2013-06-29,22.22222222222222,17.77777777777778,20.0,-3.0,15.0,0.0,3.0,419.0,1930.5,0.0,0.0025,29.0,29.655,11.85,1.5,12.15,73.0,911.5,RA BR
1164,2013-06-30,24.72222222222222,17.22222222222222,21.11111111111111,-2.0,11.11111111111111,0.0,5.0,419.5,1930.5,0.0,0.0,29.225,29.869999999999997,13.9,1.5,14.05,53.0,911.0,
1165,2013-07-01,23.88888888888889,15.555555555555555,19.72222222222222,-5.0,10.277777777777779,0.0,2.5,420.0,1930.0,0.0,0.0,29.34,30.020000000000003,13.2,3.0,12.95,54.5,910.0,
1166,2013-07-02,20.0,16.11111111111111,18.055555555555557,-8.0,11.38888888888889,0.5,0.0,420.5,1930.0,0.0,0.005,29.36,30.045,11.5,3.0,11.75,65.0,909.5,RA
1167,2013-07-03,22.77777777777778,15.833333333333334,19.444444444444443,-6.0,15.555555555555555,0.0,2.0,421.0,1930.0,0.0,0.045000000000000005,29.35,30.035,1.35,19.0,4.75,78.5,909.0,BR RA DZ TSRA HZ
1168,2013-07-04,28.333333333333332,14.722222222222221,21.666666666666664,-2.0,15.555555555555555,0.0,6.0,422.0,1929.5,0.0,0.0,29.375,30.05,5.85,19.5,6.4,68.5,907.5,HZ BR
1169,2013-07-05,30.27777777777778,16.38888888888889,23.333333333333336,1.0,15.833333333333332,0.0,9.0,422.0,1929.5,0.0,0.0,29.36,30.035,4.4,19.5,5.35,63.0,907.5,
1170,2013-07-06,28.055555555555557,20.0,24.166666666666664,2.0,17.77777777777778,0.0,10.5,423.0,1929.0,0.0,0.0,29.325,30.005000000000003,4.75,19.0,5.2,68.0,906.0,
1171,2013-07-07,31.38888888888889,21.11111111111111,26.38888888888889,7.0,19.166666666666664,0.0,14.5,423.0,1929.0,0.0,0.0,29.295,29.965,7.3,21.0,7.5,64.5,906.0,
1172,2013-07-08,30.27777777777778,21.38888888888889,25.833333333333336,5.0,21.38888888888889,0.0,13.5,424.0,1928.5,0.0,0.6699999999999999,29.275,29.95,8.9,22.5,9.45,76.5,904.5,RA TSRA BR
1173,2013-07-09,29.444444444444443,23.333333333333336,26.38888888888889,6.0,22.77777777777778,0.0,14.5,425.0,1928.0,0.0,0.0075,29.225,29.91,7.9,23.0,8.3,81.0,903.0,RA HZ BR
1174,2013-07-10,30.0,18.88888888888889,24.72222222222222,3.0,18.333333333333332,0.0,11.5,425.5,1928.0,0.0,0.0,29.23,29.884999999999998,4.85,18.5,8.15,68.0,902.5,
1175,2013-07-11,26.944444444444443,17.5,22.5,0.0,11.666666666666666,0.0,7.5,426.0,1927.0,0.0,0.0,29.39,30.055,6.4,3.0,7.45,50.0,901.0,
1176,2013-07-12,28.055555555555557,15.0,21.666666666666668,-2.0,11.944444444444443,0.0,6.0,427.0,1927.0,0.0,0.0,29.41,30.095,4.05,8.0,5.1,54.0,900.0,
1177,2013-07-13,28.61111111111111,18.055555555555557,23.333333333333336,0.0,14.722222222222221,0.0,9.0,428.0,1926.0,0.0,0.0,29.439999999999998,30.115000000000002,6.6,9.0,7.3,59.0,898.0,
1178,2013-07-14,31.11111111111111,22.5,26.944444444444443,7.0,18.88888888888889,0.0,15.5,428.5,1926.0,0.0,0.0,29.494999999999997,30.165,7.449999999999999,8.5,8.05,61.0,897.5,
1179,2013-07-15,32.22222222222222,22.77777777777778,27.5,6.0,21.666666666666668,0.0,16.5,429.0,1925.0,0.0,0.055,29.545,30.22,4.65,8.0,5.65,70.5,896.0,
1180,2013-07-16,33.611111111111114,23.88888888888889,28.888888888888886,9.0,21.666666666666664,0.0,19.0,430.0,1924.5,0.0,0.005,29.575,30.244999999999997,6.6,22.5,7.05,65.5,894.5,
1181,2013-07-17,34.72222222222222,24.72222222222222,29.72222222222222,11.0,21.666666666666664,0.0,20.5,431.0,1924.0,0.0,0.0,29.54,30.22,6.45,25.5,7.0,62.0,893.0,
1182,2013-07-18,35.27777777777778,25.555555555555557,30.555555555555557,12.0,21.944444444444443,0.0,22.0,432.0,1923.0,0.0,0.0025,29.345,30.045,8.0,23.5,8.75,60.0,891.0,TS
1183,2013-07-19,35.833333333333336,22.77777777777778,29.444444444444443,10.0,20.833333333333336,0.0,20.0,433.0,1922.0,0.0,0.2925,29.135,29.825,13.350000000000001,24.5,13.95,60.0,889.0,BR TS
1184,2013-07-20,31.38888888888889,21.944444444444443,26.666666666666668,6.0,17.5,0.0,15.0,433.5,1922.0,0.0,0.034999999999999996,29.200000000000003,29.855,4.3,2.0,7.35,57.0,888.5,RA
1185,2013-07-21,31.38888888888889,21.11111111111111,26.38888888888889,4.0,17.77777777777778,0.0,14.5,434.0,1921.0,0.0,0.005,29.21,29.884999999999998,2.8499999999999996,9.0,7.300000000000001,59.0,887.0,
1186,2013-07-22,31.38888888888889,21.944444444444443,26.666666666666664,5.0,18.333333333333336,0.0,15.0,435.0,1920.0,0.0,0.005,29.105,29.775,5.050000000000001,22.5,7.4,60.0,885.0,RA TSRA
1187,2013-07-23,26.111111111111114,17.77777777777778,22.22222222222222,-3.0,15.0,0.0,7.0,436.0,1919.0,0.0,0.015,29.18,29.82,8.05,1.5,11.2,63.5,883.0,
1188,2013-07-24,22.5,16.11111111111111,19.444444444444443,-8.0,9.722222222222221,0.0,2.0,437.0,1918.0,0.0,0.0,29.345,30.01,8.95,5.0,9.3,53.5,881.0,
1189,2013-07-25,27.22222222222222,14.166666666666668,20.833333333333336,-5.0,11.666666666666666,0.0,4.5,438.0,1917.0,0.0,0.0,29.36,30.05,3.4,23.0,4.5,56.0,879.0,
1190,2013-07-26,22.22222222222222,17.5,20.0,-8.0,15.277777777777779,0.0,3.0,439.0,1916.5,0.0,0.2,29.245,29.94,8.45,21.5,9.35,75.0,877.5,RA BR
1191,2013-07-27,19.166666666666664,13.333333333333334,16.38888888888889,-14.0,10.0,3.5,0.0,440.0,1915.5,0.0,0.0,29.200000000000003,29.895,9.65,30.0,10.95,66.0,875.5,
1192,2013-07-28,21.111111111111114,12.5,16.944444444444443,-12.0,9.166666666666668,2.5,0.0,441.0,1914.5,0.0,0.005,29.265,29.935000000000002,9.1,27.0,9.45,60.5,873.5,RA
1193,2013-07-29,24.444444444444443,14.166666666666668,19.444444444444443,-7.0,12.222222222222221,0.0,2.0,442.0,1913.5,0.0,0.0,29.439999999999998,30.105,2.15,1.5,7.35,63.0,871.5,
1194,2013-07-30,23.333333333333332,15.0,19.444444444444443,-8.0,14.166666666666668,0.0,2.0,443.0,1912.5,0.0,0.0225,29.425,30.12,4.85,16.0,5.35,71.5,869.5,RA
1195,2013-07-31,23.88888888888889,17.22222222222222,20.833333333333336,-5.0,17.5,0.0,4.5,444.0,1911.5,0.0,0.33999999999999997,29.295,29.994999999999997,2.35,31.0,4.300000000000001,81.0,867.5,RA DZ HZ BR
1196,2013-08-01,27.5,16.11111111111111,21.944444444444443,-2.0,13.055555555555555,0.0,6.5,445.0,1910.0,0.0,0.0,29.259999999999998,29.95,6.9,29.5,7.449999999999999,57.0,865.0,
1197,2013-08-02,29.444444444444443,17.5,23.61111111111111,0.0,16.944444444444443,0.0,9.5,446.0,1909.0,0.0,0.52,29.189999999999998,29.87,3.6,26.0,7.949999999999999,66.5,863.0,RA BR
1198,2013-08-03,26.666666666666664,18.333333333333336,22.77777777777778,0.0,12.5,0.0,8.0,447.0,1908.0,0.0,0.0,29.36,30.025,6.35,3.0,7.6,52.0,861.0,
1199,2013-08-04,23.61111111111111,15.555555555555555,19.72222222222222,-5.0,13.055555555555557,0.0,2.5,448.0,1907.0,0.0,0.005,29.455,30.134999999999998,6.0,6.5,7.35,65.0,859.0,RA
1200,2013-08-05,24.166666666666664,15.833333333333332,20.27777777777778,-6.0,14.166666666666668,0.0,3.5,449.0,1905.5,0.0,0.045000000000000005,29.259999999999998,29.98,6.949999999999999,18.5,7.75,68.0,856.5,RA
1201,2013-08-06,28.888888888888886,19.72222222222222,24.444444444444443,2.0,19.166666666666664,0.0,11.0,450.0,1904.5,0.0,0.02,29.17,29.855,7.949999999999999,21.0,8.7,73.0,854.5,
1202,2013-08-07,32.22222222222222,20.27777777777778,26.38888888888889,5.0,19.72222222222222,0.0,14.5,451.0,1903.0,0.0,0.0075,29.17,29.825,3.2,30.0,10.2,67.0,852.0,BR
1203,2013-08-08,25.833333333333336,19.444444444444443,22.77777777777778,-1.0,13.055555555555557,0.0,8.0,452.0,1902.0,0.0,0.0,29.295,29.97,9.55,5.0,10.05,54.5,850.0,
1204,2013-08-09,28.333333333333336,15.833333333333334,22.22222222222222,-2.0,15.0,0.0,7.0,453.0,1880.5,0.0,0.0025,29.310000000000002,29.975,4.800000000000001,27.0,5.449999999999999,63.5,847.5,
1205,2013-08-10,27.22222222222222,18.88888888888889,23.333333333333336,0.0,13.333333333333334,0.0,9.0,454.0,1879.0,0.0,0.0,29.35,30.075,5.65,5.5,6.95,53.5,845.0,
1206,2013-08-11,28.055555555555557,16.38888888888889,22.5,-2.0,15.0,0.0,7.5,455.0,1858.0,0.0,0.0075,29.385,30.064999999999998,3.0,25.5,4.2,63.0,843.0,RA
1207,2013-08-12,28.61111111111111,20.0,24.444444444444443,2.0,17.77777777777778,0.0,11.0,456.0,1856.5,0.0,0.465,29.240000000000002,29.925,4.0,26.5,7.6,66.5,840.5,RA DZ
1208,2013-08-13,21.38888888888889,15.555555555555557,18.61111111111111,-9.0,10.555555555555555,0.5,1.0,457.0,1855.0,0.0,0.0,29.395000000000003,30.064999999999998,9.95,2.5,10.75,59.5,838.0,
1209,2013-08-14,21.944444444444443,13.88888888888889,18.055555555555557,-8.0,9.722222222222221,0.5,0.0,458.0,1854.0,0.0,0.0,29.48,30.16,3.45,3.5,7.05,58.0,836.0,
1210,2013-08-15,23.61111111111111,13.333333333333334,18.61111111111111,-7.0,10.833333333333332,0.0,0.5,459.0,1852.5,0.0,0.0,29.435,30.13,4.35,23.0,4.95,60.5,833.5,
1211,2013-08-16,27.77777777777778,13.61111111111111,20.833333333333336,-3.0,10.833333333333332,0.0,4.5,500.0,1851.0,0.0,0.0,29.47,30.145,3.9,5.5,5.5,53.0,831.0,
1212,2013-08-17,26.666666666666664,14.722222222222221,20.833333333333336,-3.0,13.055555555555557,0.0,4.5,501.0,1849.5,0.0,0.0,29.5,30.185000000000002,5.85,7.5,6.35,61.0,828.5,
1213,2013-08-18,27.22222222222222,15.833333333333334,21.666666666666664,-2.0,13.88888888888889,0.0,6.0,502.0,1848.0,0.0,0.0,29.445,30.134999999999998,3.95,8.0,4.8,61.0,826.0,
1214,2013-08-19,29.72222222222222,15.555555555555555,22.77777777777778,0.0,15.0,0.0,8.0,503.0,1846.5,0.0,0.0,29.375,30.064999999999998,4.449999999999999,25.0,4.949999999999999,62.0,823.5,HZ
1215,2013-08-20,31.11111111111111,19.444444444444443,25.27777777777778,6.0,16.38888888888889,0.0,12.5,504.0,1845.0,0.0,0.0,29.375,30.055,7.35,21.5,7.75,58.0,821.0,
1216,2013-08-21,32.5,20.555555555555557,26.666666666666664,8.0,18.055555555555557,0.0,15.0,505.0,1843.5,0.0,0.030000000000000002,29.335,30.02,8.8,22.5,9.15,59.0,818.5,RA
1217,2013-08-22,25.555555555555557,19.72222222222222,22.77777777777778,2.0,19.166666666666664,0.0,8.0,506.0,1842.0,0.0,0.295,29.39,30.05,2.0,23.5,7.0,80.0,816.0,RA
1218,2013-08-23,27.5,17.22222222222222,22.5,1.0,12.777777777777779,0.0,7.5,507.5,1840.5,0.0,0.0,29.46,30.134999999999998,6.65,6.0,7.4,54.0,813.0,BR
1219,2013-08-24,30.0,16.666666666666668,23.333333333333336,2.0,14.166666666666668,0.0,9.0,508.5,1839.0,0.0,0.0,29.52,30.2,4.949999999999999,16.5,6.0,57.0,810.5,
1220,2013-08-25,31.666666666666668,19.166666666666664,25.555555555555557,7.0,16.11111111111111,0.0,13.0,510.0,1837.5,0.0,0.0,29.490000000000002,30.175,9.399999999999999,21.5,9.85,56.0,807.5,
1221,2013-08-26,33.333333333333336,21.11111111111111,27.22222222222222,11.0,19.444444444444443,0.0,16.0,511.0,1835.5,0.0,0.0,29.375,30.06,9.1,23.5,9.45,62.5,804.5,
1222,2013-08-27,35.55555555555556,25.0,30.555555555555557,17.0,20.555555555555557,0.0,22.0,512.0,1834.0,0.0,0.0,29.21,29.895,12.1,24.0,12.35,55.0,802.0,
1223,2013-08-28,28.333333333333332,21.666666666666668,25.0,7.0,20.0,0.0,12.0,513.0,1832.5,0.0,0.0,29.29,29.945,6.35,19.5,9.0,73.5,799.5,BR
1224,2013-08-29,31.111111111111114,19.72222222222222,25.555555555555557,8.0,18.055555555555557,0.0,13.0,514.0,1831.0,0.0,0.0,29.325,30.005000000000003,4.05,10.0,4.65,63.0,797.0,BR FG HZ
1225,2013-08-30,35.55555555555556,20.0,28.055555555555557,12.0,19.72222222222222,0.0,17.5,515.0,1829.5,0.0,0.415,29.17,29.855,4.85,25.0,8.05,61.0,794.5,RA TSRA BR
1226,2013-08-31,25.27777777777778,21.38888888888889,23.61111111111111,6.0,19.166666666666664,0.0,9.5,516.0,1827.5,0.0,0.515,29.130000000000003,29.814999999999998,5.949999999999999,4.5,7.1,76.0,791.5,RA TS TSRA BR
1227,2013-09-01,29.166666666666664,19.166666666666664,24.166666666666664,7.0,19.166666666666664,0.0,10.5,517.0,1826.0,0.0,0.08,29.08,29.755000000000003,4.05,28.0,5.5,73.5,789.0,TS
1228,2013-09-02,25.555555555555557,16.11111111111111,21.11111111111111,2.0,15.833333333333332,0.0,5.0,518.0,1824.5,0.0,0.0,29.240000000000002,29.895,7.8,2.0,8.95,72.0,786.5,
1229,2013-09-03,24.72222222222222,14.166666666666668,19.444444444444443,-1.0,12.222222222222221,0.0,2.0,519.0,1822.5,0.0,0.0,29.355,30.02,2.75,32.0,5.199999999999999,63.0,783.5,
1230,2013-09-04,28.88888888888889,15.0,22.22222222222222,4.0,13.333333333333334,0.0,7.0,520.0,1821.0,0.0,0.0,29.405,30.08,6.300000000000001,25.5,6.9,57.0,781.0,
1231,2013-09-05,23.333333333333332,16.666666666666664,20.27777777777778,0.0,11.944444444444443,0.0,3.5,521.0,1819.5,0.0,0.0025,29.52,30.195,9.1,5.5,9.55,59.0,778.5,
1232,2013-09-06,29.72222222222222,15.277777777777779,22.77777777777778,5.0,13.61111111111111,0.0,8.0,522.0,1817.5,0.0,0.0,29.41,30.11,4.5,18.5,6.0,56.5,775.5,
1233,2013-09-07,30.833333333333336,19.166666666666664,25.27777777777778,10.0,16.38888888888889,0.0,12.5,523.0,1815.5,0.0,0.005,29.245,29.94,5.75,23.0,7.300000000000001,58.0,772.5,
1234,2013-09-08,25.27777777777778,21.666666666666668,23.61111111111111,8.0,18.61111111111111,0.0,9.5,524.0,1814.0,0.0,0.0,29.295,29.97,10.3,7.0,11.95,73.5,770.0,
1235,2013-09-09,34.44444444444444,20.27777777777778,27.5,15.0,20.555555555555557,0.0,16.5,525.0,1812.5,0.0,0.0,29.185,29.86,8.75,20.0,9.649999999999999,66.0,767.5,HZ
1236,2013-09-10,35.27777777777778,25.27777777777778,30.27777777777778,20.0,17.5,0.0,21.5,526.0,1810.5,0.0,0.0,29.285,29.945,12.149999999999999,24.0,12.5,46.5,764.5,
1237,2013-09-11,33.05555555555556,23.88888888888889,28.61111111111111,18.0,18.88888888888889,0.0,18.5,527.0,1809.0,0.0,0.005,29.310000000000002,29.975,4.65,26.0,7.2,56.0,762.0,
1238,2013-09-12,28.055555555555557,16.944444444444443,22.5,7.0,14.722222222222221,0.0,7.5,528.0,1807.5,0.0,0.0325,29.310000000000002,29.975,6.9,34.5,9.600000000000001,61.5,759.5,RA
1239,2013-09-13,19.444444444444443,11.666666666666666,15.833333333333332,-5.0,7.222222222222222,4.5,0.0,529.0,1805.5,0.0,0.0025,29.439999999999998,30.125,11.75,1.0,12.5,57.0,756.5,
1240,2013-09-14,22.22222222222222,9.444444444444445,16.11111111111111,-4.0,5.555555555555555,4.0,0.0,530.0,1803.5,0.0,0.0,29.4,30.105,5.0,20.0,6.1,49.5,753.5,
1241,2013-09-15,16.666666666666668,13.88888888888889,15.277777777777779,-5.0,10.833333333333332,5.5,0.0,531.0,1802.0,0.0,0.445,29.375,30.06,0.75,10.5,5.25,75.0,751.0,RA DZ BR
1242,2013-09-16,17.77777777777778,11.666666666666668,15.0,-6.0,8.333333333333334,6.0,0.0,532.0,1759.5,0.0,0.0025,29.619999999999997,30.295,10.55,3.0,11.8,64.5,747.5,
1243,2013-09-17,21.38888888888889,10.555555555555555,16.11111111111111,-4.0,10.0,4.0,0.0,533.0,1757.5,0.0,0.0025,29.52,30.23,7.1,12.5,7.8999999999999995,67.0,744.5,
1244,2013-09-18,27.5,16.11111111111111,21.944444444444443,7.0,15.0,0.0,6.5,534.5,1755.5,0.0,0.53,29.305,30.015,7.699999999999999,17.5,9.05,64.5,741.0,HZ TS
1245,2013-09-19,28.88888888888889,20.833333333333336,25.0,14.0,19.444444444444443,0.0,12.0,535.5,1754.5,0.0,0.4225,29.175,29.87,8.05,16.0,10.3,71.5,739.0,RA HZ TS TSRA FG BR
1246,2013-09-20,24.72222222222222,14.722222222222221,19.72222222222222,5.0,15.277777777777779,0.0,2.5,536.5,1752.5,0.0,0.0125,29.115,29.8,10.2,26.0,11.1,75.5,736.0,
1247,2013-09-21,19.444444444444443,10.833333333333332,15.277777777777779,-2.0,8.333333333333334,5.5,0.0,537.5,1750.5,0.0,0.0,29.200000000000003,29.87,9.3,33.0,9.75,63.5,733.0,
1248,2013-09-22,19.444444444444443,9.444444444444445,14.444444444444445,-4.0,7.777777777777779,7.0,0.0,538.5,1748.5,0.0,0.0,29.33,30.01,5.5,4.5,7.15,64.5,730.0,
1249,2013-09-23,19.444444444444443,8.88888888888889,14.444444444444445,-4.0,8.055555555555555,7.0,0.0,539.5,1747.5,0.0,0.0,29.375,30.06,5.85,10.5,6.85,66.0,728.0,
1250,2013-09-24,26.944444444444443,10.277777777777779,18.75,-1.0,9.166666666666668,5.0,0.0,540.5,1745.5,0.0,0.0,29.295,30.0,6.0,9.5,7.85,55.0,725.0,
1251,2013-09-25,21.38888888888889,11.944444444444445,16.944444444444443,0.0,10.833333333333332,2.5,0.0,541.5,1743.5,0.0,0.0,29.259999999999998,29.95,5.35,5.5,6.15,67.5,722.0,
1252,2013-09-26,23.88888888888889,11.38888888888889,17.77777777777778,3.0,11.11111111111111,1.0,0.0,542.5,1742.0,0.0,0.0,29.369999999999997,30.04,3.9499999999999997,8.5,4.4,65.0,719.5,BR
1253,2013-09-27,26.944444444444443,12.5,20.0,7.0,9.722222222222221,0.0,3.0,544.0,1740.5,0.0,0.0,29.41,30.09,6.8,12.5,7.35,51.5,716.5,
1254,2013-09-28,29.166666666666664,13.61111111111111,21.666666666666664,11.0,12.777777777777779,0.0,6.0,545.0,1738.5,0.0,0.11,29.275,29.98,10.55,18.5,12.0,57.0,713.5,RA BR
1255,2013-09-29,24.444444444444443,11.11111111111111,17.916666666666668,1.0,9.166666666666668,5.0,0.0,546.0,1736.5,0.0,0.2,29.325,30.01,6.15,36.0,7.699999999999999,57.5,710.5,RA BR
1256,2013-09-30,23.888888888888886,9.166666666666668,16.666666666666664,2.0,8.88888888888889,3.0,0.0,547.0,1735.0,0.0,0.0,29.245,29.93,5.0,19.0,5.550000000000001,60.5,708.0,
1257,2013-10-01,26.11111111111111,16.666666666666668,21.666666666666668,13.0,16.38888888888889,0.0,6.0,548.0,1733.5,0.0,0.0,29.245,29.92,12.2,21.5,11.85,72.0,705.5,HZ BR
1258,2013-10-02,24.72222222222222,17.22222222222222,21.111111111111114,11.0,10.0,0.0,5.0,549.0,1731.5,0.0,0.0,29.34,30.02,4.95,7.0,6.85,49.0,702.5,HZ BR
1259,2013-10-03,25.555555555555557,16.666666666666668,21.111111111111114,12.0,18.333333333333332,0.0,5.0,550.0,1729.5,0.0,0.46,29.225,29.91,7.25,19.0,7.800000000000001,84.0,699.5,RA DZ HZ FG+ BR
1260,2013-10-04,23.888888888888886,18.61111111111111,21.38888888888889,13.0,18.055555555555557,0.0,5.5,551.5,1728.5,0.0,0.0025,29.259999999999998,29.94,2.3,14.0,6.1,81.5,697.0,RA HZ BR
1261,2013-10-05,26.944444444444443,17.22222222222222,22.22222222222222,14.0,18.88888888888889,0.0,7.0,552.5,1726.5,0.0,0.75,29.145,29.835,5.95,19.0,7.25,81.5,694.0,HZ TSRA BR
1262,2013-10-06,21.11111111111111,8.055555555555555,14.722222222222223,-1.0,6.666666666666667,10.0,0.0,553.5,1724.5,0.0,0.075,29.060000000000002,29.755000000000003,9.399999999999999,25.0,10.05,59.0,691.0,RA DZ BR
1263,2013-10-07,19.72222222222222,7.222222222222222,13.61111111111111,1.0,6.944444444444445,8.5,0.0,554.5,1723.5,0.0,0.0025,29.265,29.93,6.199999999999999,27.0,9.05,64.0,689.0,
1264,2013-10-08,24.166666666666664,7.777777777777778,16.11111111111111,3.0,8.333333333333334,4.0,0.0,555.5,1721.5,0.0,0.0,29.455,30.13,4.35,17.5,5.3,60.5,686.0,
1265,2013-10-09,21.38888888888889,10.0,15.833333333333332,5.0,8.333333333333334,4.5,0.0,556.5,1719.5,0.0,0.0,29.485,30.18,3.5,11.5,4.75,61.0,683.0,
1266,2013-10-10,23.61111111111111,9.166666666666666,16.38888888888889,5.0,9.722222222222221,3.5,0.0,558.0,1718.5,0.0,0.0,29.405,30.11,2.95,12.5,3.8499999999999996,65.0,680.5,BR
1267,2013-10-11,24.72222222222222,11.944444444444445,18.61111111111111,10.0,9.722222222222221,0.5,1.0,559.0,1716.5,0.0,0.0,29.32,30.02,6.699999999999999,14.0,7.300000000000001,56.5,677.5,
1268,2013-10-12,22.77777777777778,9.722222222222221,16.38888888888889,6.0,11.666666666666666,3.5,0.0,600.0,1715.0,0.0,0.065,29.355,30.02,5.85,21.0,8.0,74.0,675.0,RA BR
1269,2013-10-13,18.055555555555557,7.222222222222222,12.777777777777779,1.0,4.722222222222222,10.0,0.0,601.5,1713.5,0.0,0.0,29.65,30.325,4.2,33.0,5.8,58.0,672.0,
1270,2013-10-14,16.666666666666668,6.388888888888889,11.666666666666666,-1.0,6.388888888888889,12.0,0.0,602.5,1711.5,0.0,0.0,29.560000000000002,30.29,6.9,8.0,8.4,70.0,669.0,
1271,2013-10-15,18.055555555555557,10.0,14.166666666666668,4.0,10.277777777777779,7.5,0.0,603.5,1710.5,0.0,0.08,29.18,29.915,7.25,19.0,10.149999999999999,77.5,667.0,RA BR
1272,2013-10-16,12.222222222222221,8.333333333333334,10.555555555555555,-1.0,6.666666666666666,14.0,0.0,604.5,1708.5,0.0,0.005,29.195,29.9,10.5,25.0,10.75,77.0,664.0,DZ
1273,2013-10-17,11.944444444444443,5.555555555555555,8.88888888888889,-5.0,6.388888888888889,17.0,0.0,605.5,1707.0,0.0,0.22999999999999998,29.16,29.869999999999997,6.6,25.0,7.4,84.5,661.5,RA HZ BR
1274,2013-10-18,10.0,4.722222222222222,7.5,-6.0,4.166666666666667,19.5,0.0,607.0,1705.5,0.0,0.0,29.22,29.92,8.100000000000001,25.5,8.649999999999999,79.5,658.5,
